gloss;bbox;fps;frame_end;frame_start;instance_id;signer_id;source;split;url;variation_id;video_id;video_path
good;[363, 43, 868, 720];25;-1;1;1;118;aslbrick;train;http://aslbricks.org/New/ASL-Videos/good.mp4;0;69347;data/raw_videos/69347.mp4
good;[79, 10, 216, 192];25;-1;1;3;11;signingsavvy;test;https://www.signingsavvy.com/signs/mp4/14/14369.mp4;1;25072;data/raw_videos/25072.mp4
good;[77, 16, 217, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6519.mp4;0;25073;data/raw_videos/25073.mp4
good;[165, 19, 451, 370];25;-1;1;7;94;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GO/GOOD-472.mp4;0;65835;data/raw_videos/65835.mp4
good;[69, 0, 250, 240];25;-1;1;8;8;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/456461.mp4;1;25066;data/raw_videos/25066.mp4
good;[224, 16, 519, 414];25;-1;1;11;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/good.mp4;1;25067;data/raw_videos/25067.mp4
good;[287, 11, 778, 480];25;-1;1;12;52;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20good2-teA9no8RAog.mp4;0;25068;data/raw_videos/25068.mp4
good;[759, 56, 1660, 1080];25;-1;1;13;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Good-kA-FPrCV88o.mp4;1;25069;data/raw_videos/25069.mp4
good;[87, 8, 536, 480];25;-1;1;14;21;asldeafined;test;https://media.asldeafined.com/vocabulary/1468549579.7523.mp4;0;25070;data/raw_videos/25070.mp4
happy;[66, 15, 210, 192];25;-1;1;4;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23649.mp4;1;26530;data/raw_videos/26530.mp4
happy;[67, 13, 230, 192];25;-1;1;5;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/23/23650.mp4;0;26531;data/raw_videos/26531.mp4
happy;[59, 14, 234, 192];25;-1;1;6;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23651.mp4;0;26532;data/raw_videos/26532.mp4
happy;[42, 3, 276, 240];25;-1;1;8;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/456551.mp4;0;26524;data/raw_videos/26524.mp4
happy;[194, 16, 518, 414];25;-1;1;14;36;startasl;test;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/happy.mp4;1;26525;data/raw_videos/26525.mp4
happy;[254, 0, 892, 720];25;-1;1;15;46;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Happy.mp4;0;26526;data/raw_videos/26526.mp4
happy;[47, 18, 516, 480];25;-1;1;16;21;asldeafined;train;https://media.asldeafined.com/vocabulary/1468579583.2605.mp4;1;26527;data/raw_videos/26527.mp4
home;[290, 33, 882, 720];25;-1;1;1;118;aslbrick;test;http://aslbricks.org/New/ASL-Videos/home.mp4;0;69366;data/raw_videos/69366.mp4
home;[81, 6, 226, 180];25;-1;1;7;19;elementalasl;val;https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/home.mov;0;27765;data/raw_videos/27765.mp4
home;[50, 8, 236, 240];25;-1;1;10;0;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/58526.mp4;0;27766;data/raw_videos/27766.mp4
home;[221, 14, 524, 414];25;-1;1;11;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/home.mp4;0;27767;data/raw_videos/27767.mp4
home;[80, 12, 525, 480];25;-1;1;12;21;asldeafined;val;https://media.asldeafined.com/vocabulary/1468581607.3342.mp4;0;27768;data/raw_videos/27768.mp4
home;[73, 17, 222, 192];25;-1;1;14;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7180.mp4;0;27770;data/raw_videos/27770.mp4
know;[81, 21, 583, 480];25;-1;1;1;21;asldeafined;test;https://media.asldeafined.com/vocabulary/1468670827.8910.mp4;0;31900;data/raw_videos/31900.mp4
know;[144, 30, 526, 480];25;-1;1;2;15;asldeafined;train;https://media.asldeafined.com/vocabulary/1522766867.4800.mp4;0;31901;data/raw_videos/31901.mp4
know;[48, 9, 221, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9496.mp4;0;31903;data/raw_videos/31903.mp4
know;[62, 2, 238, 240];25;-1;1;13;8;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457474.mp4;0;31897;data/raw_videos/31897.mp4
know;[184, 17, 522, 414];25;-1;1;14;36;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/know.mp4;0;31898;data/raw_videos/31898.mp4
know;[456, 46, 1792, 1080];25;-1;1;15;27;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Know-aCx2fU-hklU.mp4;0;31899;data/raw_videos/31899.mp4
late;[47, 0, 531, 480];25;-1;1;2;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468671400.7103.mp4;0;32304;data/raw_videos/32304.mp4
late;[41, 7, 229, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14721.mp4;0;32306;data/raw_videos/32306.mp4
late;[207, 34, 563, 370];25;-1;1;8;96;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LATE-1689.mp4;0;66013;data/raw_videos/66013.mp4
late;[14, 1, 238, 240];25;-1;1;9;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457495.mp4;0;32300;data/raw_videos/32300.mp4
late;[307, 54, 806, 720];25;-1;1;15;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/late.mp4;0;32302;data/raw_videos/32302.mp4
late;[627, 53, 1592, 1080];25;-1;1;16;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Late-dyYqPvUysCQ.mp4;0;32303;data/raw_videos/32303.mp4
leave;[394, 50, 811, 720];25;-1;1;5;38;startasl;val;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/leave.mp4;1;32655;data/raw_videos/32655.mp4
leave;[129, 39, 469, 370];25;-1;1;11;106;aslsignbank;test;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LE/LEAVE-471.mp4;0;66025;data/raw_videos/66025.mp4
leave;[632, 134, 1572, 1062];25;-1;1;12;39;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Leave%2C%20Strike-2gkECov8jEc.mp4;0;32657;data/raw_videos/32657.mp4
leave;[530, 45, 1786, 1080];25;-1;1;13;27;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Leave-e_PuKm3xt7A.mp4;0;32658;data/raw_videos/32658.mp4
leave;[456, 126, 1493, 1072];25;-1;1;14;45;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Leave-ihxQx3ngWyc.mp4;0;32659;data/raw_videos/32659.mp4
leave;[16, 0, 577, 480];25;-1;1;16;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468671849.7366.mp4;1;32661;data/raw_videos/32661.mp4
leave;[99, 21, 480, 480];25;-1;1;17;13;asldeafined;val;https://media.asldeafined.com/vocabulary/1469158423.398.mp4;0;32662;data/raw_videos/32662.mp4
leave;[58, 9, 308, 240];25;-1;1;19;37;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/457518.mp4;1;32654;data/raw_videos/32654.mp4
leave;[32, 14, 204, 192];25;-1;1;24;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22235.mp4;0;32667;data/raw_videos/32667.mp4
leave;[92, 15, 254, 192];25;-1;1;26;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22740.mp4;1;32669;data/raw_videos/32669.mp4
list;[626, 60, 1408, 1080];25;-1;1;1;31;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20List-UOfIIfQ2XZc.mp4;0;33475;data/raw_videos/33475.mp4
list;[141, 0, 515, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468712054.3568.mp4;0;33477;data/raw_videos/33477.mp4
list;[102, 19, 221, 192];25;-1;1;5;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23283.mp4;0;33479;data/raw_videos/33479.mp4
list;[106, 20, 217, 192];25;-1;1;6;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/23/23285.mp4;0;33480;data/raw_videos/33480.mp4
list;[155, 29, 489, 370];25;-1;1;8;103;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LI/LIST-1644.mp4;0;66075;data/raw_videos/66075.mp4
list;[83, 3, 235, 180];25;-1;1;9;19;elementalasl;train;https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/list.mov;0;33472;data/raw_videos/33472.mp4
list;[58, 9, 258, 240];25;-1;1;15;0;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/75021.mp4;0;33473;data/raw_videos/33473.mp4
list;[651, 62, 1416, 1080];25;-1;1;16;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lesson%2C%20List%2C%20Recipe-8d-XUOnzYFE.mp4;0;33474;data/raw_videos/33474.mp4
lose;[66, 0, 237, 240];25;-1;1;0;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457582.mp4;0;34002;data/raw_videos/34002.mp4
lose;[284, 14, 606, 360];25;-1;1;1;60;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lose%20(Trimmed)-Tjt-yGXkpfQ.mp4;1;34004;data/raw_videos/34004.mp4
lose;[562, 53, 1605, 1080];25;-1;1;2;6;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Lose%2C%20Lost-1960eVTWUJw.mp4;0;34005;data/raw_videos/34005.mp4
lose;[371, 11, 815, 480];25;-1;1;3;52;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20lose-srt0wJbxsZE.mp4;1;34006;data/raw_videos/34006.mp4
lose;[274, 8, 614, 360];25;-1;1;4;52;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20lose.mp4;1;34007;data/raw_videos/34007.mp4
lose;[128, 0, 558, 480];25;-1;1;5;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468712664.805.mp4;0;34008;data/raw_videos/34008.mp4
lose;[77, 18, 202, 192];25;-1;1;10;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6520.mp4;1;34012;data/raw_videos/34012.mp4
name;[331, 37, 917, 720];25;-1;1;1;118;aslbrick;test;http://aslbricks.org/New/ASL-Videos/name.mp4;0;69405;data/raw_videos/69405.mp4
name;[23, 0, 272, 240];25;-1;1;7;56;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/48612.mp4;0;37580;data/raw_videos/37580.mp4
name;[610, 67, 1575, 1080];25;-1;1;10;32;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Name-DikA_15hmng.mp4;0;37581;data/raw_videos/37581.mp4
name;[154, 0, 534, 480];25;-1;1;11;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468717645.5170.mp4;0;37582;data/raw_videos/37582.mp4
name;[81, 15, 229, 192];25;-1;1;14;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/7/7751.mp4;0;37585;data/raw_videos/37585.mp4
old;[369, 40, 878, 720];25;-1;1;1;118;aslbrick;test;http://aslbricks.org/New/ASL-Videos/old.mp4;0;69419;data/raw_videos/69419.mp4
old;[46, 0, 260, 240];25;-1;1;5;56;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/49163.mp4;0;39624;data/raw_videos/39624.mp4
old;[74, 16, 213, 192];25;-1;1;9;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6337.mp4;0;39632;data/raw_videos/39632.mp4
old;[228, 17, 526, 414];25;-1;1;12;36;startasl;val;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/old.mp4;0;39625;data/raw_videos/39625.mp4
old;[862, 63, 1737, 1069];25;-1;1;13;27;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Old-PYeMIH_-Kog.mp4;0;39626;data/raw_videos/39626.mp4
old;[125, 0, 502, 480];25;-1;1;14;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468721358.1844.mp4;0;39627;data/raw_videos/39627.mp4
person;[149, 0, 549, 480];25;-1;1;3;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468725222.7589.mp4;0;42227;data/raw_videos/42227.mp4
person;[87, 22, 205, 192];25;-1;1;7;10;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/22/22125.mp4;0;42231;data/raw_videos/42231.mp4
person;[87, 22, 205, 192];25;-1;1;8;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/22/22125.mp4;0;42232;data/raw_videos/42232.mp4
person;[194, 7, 478, 370];25;-1;1;11;101;aslsignbank;train;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PE/PERSON-888.mp4;0;66280;data/raw_videos/66280.mp4
person;[67, 0, 258, 240];25;-1;1;12;37;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/457738.mp4;0;42225;data/raw_videos/42225.mp4
person;[752, 58, 1668, 1078];25;-1;1;19;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Person-JuPDRv_OWWQ.mp4;0;42226;data/raw_videos/42226.mp4
police;[74, 7, 211, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/14/14010.mp4;0;43528;data/raw_videos/43528.mp4
police;[74, 6, 211, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/14/14012.mp4;0;43529;data/raw_videos/43529.mp4
police;[199, 10, 471, 370];25;-1;1;8;101;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/PO/POLICE-912.mp4;0;66306;data/raw_videos/66306.mp4
police;[49, 0, 259, 240];25;-1;1;9;56;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/49201.mp4;0;43522;data/raw_videos/43522.mp4
police;[739, 67, 1542, 1075];25;-1;1;14;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Cop%202-Nba4p7eNbnY.mp4;0;43523;data/raw_videos/43523.mp4
police;[768, 57, 1539, 1065];25;-1;1;15;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Officer-_bWGe-DFJdw.mp4;0;43524;data/raw_videos/43524.mp4
police;[132, 0, 518, 480];25;-1;1;16;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468754360.5475.mp4;0;43525;data/raw_videos/43525.mp4
problem;[111, 0, 610, 480];25;-1;1;1;13;asldeafined;test;https://media.asldeafined.com/vocabulary/1468756235.8420.mp4;0;44684;data/raw_videos/44684.mp4
problem;[55, 14, 218, 192];25;-1;1;3;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6659.mp4;0;44686;data/raw_videos/44686.mp4
problem;[42, 12, 231, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6661.mp4;0;44687;data/raw_videos/44687.mp4
problem;[76, 7, 233, 180];25;-1;1;8;19;elementalasl;train;https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/problem.mov;0;44680;data/raw_videos/44680.mp4
problem;[54, 10, 258, 240];25;-1;1;13;0;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/63567.mp4;0;44681;data/raw_videos/44681.mp4
problem;[519, 55, 1768, 1080];25;-1;1;14;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Problem%20copy-H6BM_-Y6GF8.mp4;0;44682;data/raw_videos/44682.mp4
problem;[658, 144, 1510, 1080];25;-1;1;15;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Problem-cDVI4LelnNc.mp4;0;44683;data/raw_videos/44683.mp4
remember;[126, 0, 543, 480];25;-1;1;4;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468759686.1526.mp4;0;47178;data/raw_videos/47178.mp4
remember;[56, 15, 217, 192];25;-1;1;8;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9114.mp4;0;47183;data/raw_videos/47183.mp4
remember;[120, 33, 481, 370];25;-1;1;9;103;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/RE/REMEMBER-958.mp4;0;66387;data/raw_videos/66387.mp4
remember;[45, 0, 271, 240];25;-1;1;15;56;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/49277.mp4;0;47175;data/raw_videos/47175.mp4
remember;[500, 57, 1631, 1080];25;-1;1;16;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Remember%202-NHgRSDhylOA.mp4;0;47176;data/raw_videos/47176.mp4
remember;[547, 59, 1642, 1080];25;-1;1;17;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Remember-gTlLekzIsEY.mp4;0;47177;data/raw_videos/47177.mp4
share;[75, 13, 216, 192];25;-1;1;3;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6543.mp4;0;50855;data/raw_videos/50855.mp4
share;[64, 9, 213, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/8/8853.mp4;0;50856;data/raw_videos/50856.mp4
share;[173, 28, 511, 370];25;-1;1;7;103;aslsignbank;val;https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/SH/SHARE-251.mp4;0;66461;data/raw_videos/66461.mp4
share;[785, 64, 1636, 1075];25;-1;1;8;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Share-IaO4TjGuEYw.mp4;0;50849;data/raw_videos/50849.mp4
share;[675, 27, 1670, 1080];25;-1;1;13;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Share-vz2mlzywHbs.mp4;0;50850;data/raw_videos/50850.mp4
share;[112, 0, 568, 480];25;-1;1;14;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468765753.9375.mp4;0;50851;data/raw_videos/50851.mp4
soon;[620, 49, 1564, 1080];25;-1;1;1;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Temporary-K7MTuhcMSfQ.mp4;1;53295;data/raw_videos/53295.mp4
soon;[132, 0, 579, 480];25;-1;1;2;13;asldeafined;test;https://media.asldeafined.com/vocabulary/1468776598.3772.mp4;1;53296;data/raw_videos/53296.mp4
soon;[83, 23, 214, 192];25;-1;1;6;10;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/23/23534.mp4;1;53300;data/raw_videos/53300.mp4
soon;[69, 14, 214, 192];25;-1;1;7;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9723.mp4;0;53301;data/raw_videos/53301.mp4
soon;[52, 0, 241, 240];25;-1;1;10;63;spreadthesign;test;https://media.spreadthesign.com/video/mp4/13/50817.mp4;0;53292;data/raw_videos/53292.mp4
soon;[428, 12, 790, 480];25;-1;1;15;70;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20soon-8tDdpDqZ1tY.mp4;0;53293;data/raw_videos/53293.mp4
soon;[437, 129, 1472, 1080];25;-1;1;16;45;signschool;val;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Soon-iGlkQGOMCEY.mp4;0;53294;data/raw_videos/53294.mp4
stay;[36, 5, 219, 192];25;-1;1;4;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/5/5811.mp4;0;54561;data/raw_videos/54561.mp4
stay;[63, 6, 216, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/5/5812.mp4;1;54562;data/raw_videos/54562.mp4
stay;[35, 10, 208, 192];25;-1;1;6;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/9/9726.mp4;1;54563;data/raw_videos/54563.mp4
stay;[48, 0, 240, 240];25;-1;1;7;63;spreadthesign;train;https://media.spreadthesign.com/video/mp4/13/50822.mp4;0;54554;data/raw_videos/54554.mp4
stay;[500, 52, 1686, 1080];25;-1;1;12;4;signschool;test;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stay%202-g3ho3QEAE-o.mp4;1;54555;data/raw_videos/54555.mp4
stay;[532, 127, 1539, 1072];25;-1;1;13;45;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stay%2C%20That-EwCyqwGVnhA.mp4;0;54556;data/raw_videos/54556.mp4
stay;[658, 58, 1634, 1080];25;-1;1;14;31;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Stay-cR-jmxeRoUg.mp4;1;54557;data/raw_videos/54557.mp4
stay;[79, 0, 527, 480];25;-1;1;15;13;asldeafined;val;https://media.asldeafined.com/vocabulary/1468866523.9046.mp4;0;54558;data/raw_videos/54558.mp4
sunday;[82, 0, 605, 480];25;-1;1;2;13;asldeafined;train;https://media.asldeafined.com/vocabulary/1468898005.2311.mp4;0;55773;data/raw_videos/55773.mp4
sunday;[54, 1, 230, 192];25;-1;1;5;11;signingsavvy;val;https://www.signingsavvy.com/signs/mp4/6/6328.mp4;0;55776;data/raw_videos/55776.mp4
sunday;[46, 6, 234, 192];25;-1;1;6;11;signingsavvy;train;https://www.signingsavvy.com/signs/mp4/6/6329.mp4;0;55777;data/raw_videos/55777.mp4
sunday;[47, 7, 269, 240];25;-1;1;12;0;spreadthesign;val;https://media.spreadthesign.com/video/mp4/13/63590.mp4;0;55769;data/raw_videos/55769.mp4
sunday;[372, 55, 861, 720];25;-1;1;13;38;startasl;train;https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/sunday.mp4;0;55770;data/raw_videos/55770.mp4
sunday;[271, 20, 1691, 1080];25;-1;2;14;4;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sunday%20var-ijo4CWiHimg.mp4;0;55771;data/raw_videos/55771.mp4
sunday;[446, 0, 1482, 1080];25;-1;1;15;3;signschool;train;https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Sunday-lI1t5IWPw30.mp4;0;55772;data/raw_videos/55772.mp4
test;[104, 0, 578, 480];25;-1;1;1;13;asldeafined;test;https://media.asldeafined.com/vocabulary/1468943975.361.mp4;0;57530;data/raw_videos/57530.mp4
test;[109, 29, 529, 480];25;-1;1;2;15;asldeafined;train;https://media.asldeafined.com/vocabulary/1522768230.8891.mp4;0;57531;data/raw_videos/57531.mp4
